idJugador,idPartido,puntos,asistencias,tapones,rebotes,robos,porcentajeTirosLibres,porcentajeTirosCampo,porcentajeTriples
1628990,21800373,2,1,0,2,1,0.0,0.5,0.0
201577,21800373,11,2,0,5,0,0.5,0.5,0.0
203953,21800373,16,4,0,7,1,0.8,0.429,0.0
1626166,21800373,5,5,1,1,1,1.0,0.3329999999999999,1.0
1627885,21800373,2,0,2,0,1,0.0,0.3329999999999999,0.0
1628469,21800373,0,0,0,0,0,0.0,0.0,0.0
1626245,21800373,0,0,0,0,0,0.0,0.0,0.0
2738,21800377,15,2,1,8,1,0.0,0.6,0.5
201142,21800377,11,6,0,8,1,1.0,0.214,0.1669999999999999
1626172,21800377,8,4,0,7,0,0.0,0.667,0.0
202691,21800377,20,6,2,5,4,0.0,0.5,0.444
201939,21800377,20,8,0,4,1,1.0,0.412,0.444
1628395,21800377,4,1,1,3,0,0.0,0.667,0.0
201973,21800377,12,1,0,5,0,0.0,0.4,0.444
2733,21800377,6,3,2,0,0,0.0,0.75,0.0
1628035,21800377,9,1,0,3,0,0.0,0.3329999999999999,0.429
1626188,21800377,0,0,0,0,0,0.0,0.0,0.0
1629094,21800377,0,0,0,0,0,0.0,0.0,0.0
1628980,21800377,0,0,0,0,0,0.0,0.0,0.0
203114,21800377,10,0,0,8,1,0.25,0.286,0.143
203507,21800377,22,5,2,15,2,0.667,0.615,0.0
201572,21800377,14,0,1,6,0,0.75,0.385,0.1669999999999999
1627763,21800377,15,3,0,7,1,1.0,0.417,0.1669999999999999
202339,21800377,14,4,0,1,4,0.0,0.5,0.4
1626192,21800377,9,1,0,3,0,0.0,0.5,0.25
1627748,21800377,2,0,0,2,0,0.0,0.2,0.0
203503,21800377,5,0,0,4,1,1.0,0.2,0.5
101141,21800377,2,2,0,4,1,0.0,0.143,0.0
1628425,21800377,2,3,0,4,0,0.0,0.3329999999999999,0.0
1628978,21800377,0,0,0,0,0,0.0,0.0,0.0
1628979,21800377,0,0,0,0,0,0.0,0.0,0.0
1628391,21800377,0,0,0,0,0,0.0,0.0,0.0
203585,21800376,14,0,0,5,0,0.0,0.556,0.5
201949,21800376,8,1,1,3,2,0.0,0.444,0.0
1628389,21800376,22,2,1,10,1,0.909,0.667,0.0
1626196,21800376,8,5,1,3,1,0.0,0.3,0.4
201609,21800376,11,10,0,1,3,0.0,0.417,0.3329999999999999
2548,21800376,2,2,0,1,1,1.0,0.0,0.0
203482,21800376,13,3,1,4,1,1.0,0.455,0.1669999999999999
204020,21800376,12,3,0,5,0,0.0,0.556,1.0
1627884,21800376,5,0,0,0,0,0.0,0.667,0.5
1626159,21800376,20,6,1,8,1,0.667,0.875,1.0
2617,21800376,0,0,0,0,0,0.0,0.0,0.0
202355,21800376,0,0,0,0,0,0.0,0.0,0.0
1628367,21800376,9,4,1,5,2,0.778,0.25,0.0
2772,21800376,10,6,0,7,0,0.0,0.364,0.3329999999999999
1629028,21800376,16,2,1,11,0,0.0,0.727,0.0
1628969,21800376,12,3,0,2,2,0.5,0.364,0.429
1629001,21800376,12,4,0,3,1,1.0,0.444,0.6
2037,21800376,6,3,0,1,0,1.0,0.25,0.0
1626158,21800376,11,0,2,4,0,0.5,0.7140000000000001,0.0
1629059,21800376,4,5,0,5,2,0.0,0.4,0.0
203584,21800376,18,0,0,4,0,0.0,0.462,0.6
201583,21800376,0,0,0,0,0,0.0,0.0,0.0
1627733,21800376,0,0,0,0,0,0.0,0.0,0.0
1628393,21800376,0,0,0,0,0,0.0,0.0,0.0
1628994,21800376,0,0,0,0,0,0.0,0.0,0.0
203937,21800374,19,4,3,11,3,0.5,0.667,1.0
1628991,21800374,3,0,1,0,0,0.5,0.25,0.0
201188,21800374,15,4,2,6,0,1.0,0.417,1.0
202066,21800374,8,3,0,4,1,0.0,0.3329999999999999,0.3329999999999999
201144,21800374,9,10,0,3,1,0.833,0.1669999999999999,0.0
203210,21800374,24,0,0,8,2,0.75,0.75,0.75
202714,21800374,5,5,0,1,1,0.0,0.286,1.0
201956,21800374,4,1,1,3,0,1.0,0.5,0.0
201149,21800374,13,3,0,5,1,0.75,0.625,0.0
202705,21800374,7,0,0,1,1,0.5,0.6,0.0
1627782,21800374,0,0,0,0,0,0.0,0.0,0.0
203474,21800374,0,0,0,0,0,0.0,0.0,0.0
203524,21800374,14,0,0,1,0,0.0,0.625,0.667
203076,21800374,25,3,4,11,2,1.0,0.476,0.0
203944,21800374,26,3,0,13,2,0.625,0.526,0.3329999999999999
201950,21800374,20,11,1,5,0,0.857,0.467,0.0
204025,21800374,7,6,0,4,1,0.0,1.0,1.0
202703,21800374,4,1,0,2,0,1.0,0.1669999999999999,0.0
1627767,21800374,0,0,0,1,0,0.0,0.0,0.0
203121,21800374,3,0,0,3,0,0.0,0.2,0.2
202734,21800374,4,1,0,2,0,1.0,0.1669999999999999,0.0
203546,21800374,0,0,0,0,0,0.0,0.0,0.0
1626150,21800374,0,0,0,0,0,0.0,0.0,0.0
202325,21800374,0,0,0,0,0,0.0,0.0,0.0
1626143,21800374,0,0,0,0,0,0.0,0.0,0.0
2544,21800375,35,11,0,8,2,0.667,0.4639999999999999,0.375
1628398,21800375,27,2,0,8,2,0.5,0.545,0.286
201580,21800375,12,0,1,12,0,1.0,0.667,0.0
1628404,21800375,7,0,0,5,0,1.0,0.375,0.0
1628366,21800375,13,11,0,4,1,1.0,0.313,0.3329999999999999
203484,21800375,12,0,0,0,2,1.0,0.364,0.3329999999999999
2199,21800375,4,0,0,4,1,1.0,1.0,0.0
1629004,21800375,6,0,0,1,0,0.0,0.667,0.667
202362,21800375,0,0,0,0,0,0.0,0.0,0.0
201563,21800375,4,0,0,1,0,0.0,0.4,0.0
1629067,21800375,0,0,0,0,0,0.0,0.0,0.0
1629021,21800375,0,0,0,0,0,0.0,0.0,0.0
1627826,21800375,0,0,0,0,0,0.0,0.0,0.0
200752,21800375,10,2,1,6,2,0.0,0.5,0.5
201967,21800375,8,4,0,7,1,0.0,0.375,0.4
200746,21800375,14,1,1,8,0,1.0,0.375,0.0
201942,21800375,36,9,2,8,0,0.778,0.55,0.0
1627854,21800375,11,2,0,2,1,1.0,0.5,0.0
201988,21800375,14,5,0,1,0,0.8,0.444,0.4
202722,21800375,13,1,0,3,0,1.0,0.5710000000000001,0.5710000000000001
201158,21800375,11,1,0,3,0,0.0,0.5,0.5
1627751,21800375,14,2,3,8,0,1.0,0.833,0.0
1628401,21800375,2,0,0,2,0,0.0,1.0,0.0
1629002,21800375,0,0,0,0,0,0.0,0.0,0.0
202347,21800375,0,0,0,0,0,0.0,0.0,0.0
202697,21800372,6,1,1,4,0,0.0,0.375,0.0
202357,21800372,13,2,0,4,0,0.0,0.75,0.5
1626161,21800372,10,3,0,6,2,0.0,1.0,0.0
1627741,21800372,25,2,2,4,0,1.0,0.529,0.625
1628368,21800372,30,12,0,2,3,0.667,0.75,0.8
201585,21800372,6,2,0,8,0,0.0,0.6,0.0
203992,21800372,15,4,0,4,0,0.0,0.389,0.2
1628963,21800372,17,1,1,1,1,0.0,0.889,1.0
1628382,21800372,7,3,0,0,0,0.0,0.429,0.3329999999999999
1627786,21800372,0,0,1,1,0,0.0,0.0,0.0
1628412,21800372,0,1,0,1,0,0.0,0.0,0.0
1627812,21800372,0,0,0,0,0,0.0,0.0,0.0
1628385,21800372,0,0,0,0,0,0.0,0.0,0.0
1626224,21800372,10,3,0,6,2,0.5,0.308,0.1669999999999999
1626204,21800372,11,0,0,7,0,0.75,0.8,0.0
202684,21800372,4,2,0,6,0,0.0,0.667,0.0
203918,21800372,4,1,0,0,0,1.0,0.3329999999999999,0.0
1629012,21800372,23,2,0,1,0,0.833,0.563,0.0
203903,21800372,26,1,0,4,1,0.0,0.579,0.5710000000000001
202692,21800372,22,9,0,7,1,0.75,0.5710000000000001,0.5
1628417,21800372,2,0,0,0,0,0.0,0.3329999999999999,0.0
1627790,21800372,2,0,0,3,0,0.0,0.5,0.0
1627883,21800372,0,2,0,1,0,0.0,0.0,0.0
101112,21800372,6,0,0,0,0,0.0,1.0,1.0
202695,21800371,32,4,1,3,4,0.875,0.476,0.833
1627783,21800371,16,2,2,6,1,0.75,0.4,0.3329999999999999
202685,21800371,24,0,1,8,0,0.667,0.667,0.0
201980,21800371,2,2,0,4,0,0.0,0.5,0.0
200768,21800371,3,11,1,3,1,0.0,0.125,0.143
201586,21800371,8,1,2,6,0,1.0,0.286,0.0
1627832,21800371,8,3,0,1,1,1.0,0.286,0.3329999999999999
1626153,21800371,5,1,0,3,2,0.0,0.25,0.25
1628384,21800371,3,0,0,4,0,0.0,0.2,0.25
101139,21800371,4,1,0,3,0,0.8,0.0,0.0
203485,21800371,0,0,0,0,0,0.0,0.0,0.0
202328,21800371,0,0,0,0,0,0.0,0.0,0.0
1627781,21800371,0,0,0,0,0,0.0,0.0,0.0
203925,21800371,6,2,0,9,0,1.0,0.25,0.3329999999999999
1626178,21800371,11,2,0,4,1,0.0,0.357,0.3329999999999999
1628386,21800371,12,2,2,10,2,1.0,0.833,0.0
203459,21800371,11,1,0,4,0,0.667,0.3329999999999999,0.375
1626156,21800371,29,5,0,5,1,1.0,0.591,0.3329999999999999
203915,21800371,17,8,0,2,1,1.0,0.412,0.25
201960,21800371,10,1,0,8,1,0.0,0.3329999999999999,0.286
202334,21800371,1,0,0,15,1,0.5,0.0,0.0
1629066,21800371,6,0,0,3,1,0.0,0.5,0.0
201162,21800371,3,1,0,0,0,0.0,1.0,1.0
202702,21800371,0,0,0,0,0,0.0,0.0,0.0
203894,21800371,0,0,0,0,0,0.0,0.0,0.0
202711,21800370,26,2,0,3,1,0.8,0.556,0.3329999999999999
201152,21800370,14,4,1,7,1,0.0,0.6,1.0
1626167,21800370,10,0,1,6,0,0.5,0.5710000000000001,1.0
201936,21800370,11,3,0,3,1,1.0,0.25,0.3329999999999999
201954,21800370,2,8,0,3,1,0.0,0.2,0.0
202709,21800370,15,2,1,3,1,0.0,0.583,0.3329999999999999
203926,21800370,7,1,0,3,0,1.0,0.5,0.5
1628388,21800370,8,1,0,6,0,1.0,0.429,0.0
203124,21800370,12,2,2,10,2,0.0,0.545,0.0
1628988,21800370,7,3,2,7,1,0.0,0.375,0.2
1628993,21800370,0,0,1,0,0,0.0,0.0,0.0
1628410,21800370,0,0,0,2,0,0.0,0.0,0.0
203613,21800370,2,2,0,2,0,0.0,0.3329999999999999,0.0
203932,21800370,20,4,1,14,1,0.3329999999999999,0.444,0.5
202696,21800370,22,2,0,10,0,1.0,0.529,0.25
203095,21800370,9,3,0,0,0,0.0,0.364,0.2
201571,21800370,5,2,0,0,0,0.0,0.3329999999999999,0.3329999999999999
1628371,21800370,6,0,3,6,0,0.667,0.25,0.0
1626170,21800370,5,3,0,3,1,1.0,0.5,0.5
203082,21800370,11,1,0,2,1,0.0,0.5,0.2
1628964,21800370,4,1,1,7,0,0.0,0.222,0.0
1628515,21800370,0,0,0,1,0,0.0,0.0,0.0
1628411,21800370,2,2,0,0,0,0.0,0.5,0.0
1626185,21800370,0,0,0,0,0,0.0,0.0,0.0
203920,21800370,4,0,2,2,0,1.0,1.0,0.0
202710,21800369,38,6,1,6,3,0.917,0.481,0.1669999999999999
201163,21800369,10,2,3,8,2,0.0,0.8,0.667
101161,21800369,0,0,0,3,3,0.0,0.0,0.0
200755,21800369,18,5,1,2,0,1.0,0.278,0.2
1627732,21800369,18,6,3,13,1,1.0,0.727,0.0
204456,21800369,10,5,0,1,0,0.0,0.7140000000000001,0.0
203488,21800369,18,2,3,3,1,0.0,0.5379999999999999,0.444
1629013,21800369,3,0,0,1,0,1.0,0.3329999999999999,0.0
1627788,21800369,2,0,1,3,1,0.0,0.25,0.0
1628413,21800369,0,0,0,0,0,0.0,0.0,0.0
1628383,21800369,0,0,0,0,0,0.0,0.0,0.0
203922,21800369,5,0,0,3,1,0.0,0.286,0.3329999999999999
201933,21800369,31,6,0,12,0,0.708,0.467,0.0
203083,21800369,21,0,2,10,2,1.0,0.368,0.0
1628971,21800369,7,3,0,5,0,0.0,0.6,0.5
202704,21800369,13,5,1,4,2,1.0,0.385,0.2
101181,21800369,7,1,0,0,2,0.0,0.6,0.5
204038,21800369,12,1,0,5,1,0.0,0.3329999999999999,0.222
2585,21800369,8,3,0,5,1,1.0,0.4,0.0
202720,21800369,2,2,0,2,1,0.0,1.0,0.0
1628379,21800369,5,1,0,3,0,0.0,0.5,0.3329999999999999
1627740,21800369,0,0,0,0,0,0.0,0.0,0.0
1626169,21800369,0,0,0,0,0,0.0,0.0,0.0
1629017,21800369,0,0,0,0,0,0.0,0.0,0.0
1627823,21800368,15,2,2,10,1,0.667,0.667,0.3329999999999999
200794,21800368,16,1,2,3,1,0.889,0.5,0.0
203999,21800368,16,6,2,11,1,0.8,0.3329999999999999,0.0
1628470,21800368,0,0,0,4,0,0.0,0.0,0.0
1627750,21800368,20,7,0,5,2,0.8,0.4,0.0
1628420,21800368,12,2,1,3,0,0.0,0.417,0.5
203486,21800368,7,2,2,7,0,0.5,0.6,0.0
1627736,21800368,16,2,0,7,0,1.0,0.385,0.4
1626168,21800368,5,2,3,5,1,0.0,0.182,0.2
1629152,21800368,0,0,0,0,0,0.0,0.0,0.0
1629164,21800368,0,0,0,0,0,0.0,0.0,0.0
1628399,21800368,0,0,0,0,0,0.0,0.0,0.0
201587,21800368,4,1,1,7,0,1.0,0.0,0.0
101107,21800368,14,2,0,10,1,0.75,0.3329999999999999,0.429
203469,21800368,8,1,1,4,2,1.0,0.286,0.0
203087,21800368,7,0,0,4,1,0.0,0.429,0.3329999999999999
202689,21800368,21,8,1,6,1,0.917,0.364,0.25
1628970,21800368,7,2,2,2,1,0.0,0.429,0.3329999999999999
203077,21800368,6,0,1,5,0,1.0,0.5,0.0
1626163,21800368,11,2,1,6,0,1.0,0.5,0.5
2225,21800368,19,3,1,4,2,0.75,0.429,0.5
1628370,21800368,16,1,1,0,0,1.0,0.417,0.375
1628407,21800368,0,0,0,0,0,0.0,0.0,0.0
1628984,21800368,0,0,0,0,0,0.0,0.0,0.0
1626195,21800368,0,0,0,0,0,0.0,0.0,0.0
1626209,21800365,3,2,0,3,0,1.0,0.25,0.0
203943,21800365,12,3,0,10,2,0.75,0.8,1.0
202683,21800365,14,1,1,11,0,0.0,0.583,0.0
203501,21800365,22,2,0,1,1,1.0,0.368,0.462
1626144,21800365,17,6,1,2,0,1.0,0.3329999999999999,0.5
1628995,21800365,11,2,0,4,0,0.5,0.3329999999999999,0.3329999999999999
1629011,21800365,7,1,2,8,0,0.5,0.75,0.0
1629019,21800365,6,2,0,2,0,1.0,0.4,0.0
201584,21800365,3,2,0,2,0,0.0,0.3329999999999999,0.5
1628422,21800365,5,0,0,3,1,0.5,0.182,0.0
1628436,21800365,0,0,1,1,0,0.0,0.0,0.0
1627758,21800365,0,0,0,0,0,0.0,0.0,0.0
1628373,21800365,0,0,0,0,0,0.0,0.0,0.0
1628369,21800365,17,2,0,5,2,0.0,0.636,0.6
202694,21800365,10,2,0,3,1,0.0,0.385,0.0
201143,21800365,19,3,4,12,0,1.0,0.667,0.0
203935,21800365,4,7,0,2,2,0.0,0.25,0.0
202681,21800365,22,8,1,4,0,0.5,0.6,0.5
1627759,21800365,21,2,0,3,0,0.778,0.7,0.0
202330,21800365,8,4,0,6,0,1.0,0.3329999999999999,0.667
203382,21800365,0,0,0,0,0,0.0,0.0,0.0
1628464,21800365,10,0,0,3,0,1.0,0.5710000000000001,0.0
1626179,21800365,11,4,1,7,2,1.0,0.429,0.5
202954,21800365,3,0,0,1,0,0.0,1.0,1.0
1627824,21800365,0,0,0,0,1,0.0,0.0,0.0
1628400,21800365,3,0,0,0,0,0.0,0.5,0.5
1628367,21800366,14,3,0,7,3,0.667,0.429,0.0
2772,21800366,2,1,0,3,1,0.0,0.2,0.0
1626158,21800366,9,1,0,4,0,1.0,0.8,0.0
1628969,21800366,7,1,0,3,1,0.0,0.5,0.5
1629059,21800366,11,1,1,5,1,0.0,0.385,0.25
1629028,21800366,11,3,1,8,1,0.5,0.385,0.0
2037,21800366,2,5,0,0,2,1.0,0.0,0.0
1629001,21800366,7,4,0,5,2,0.5,0.25,0.0
1627733,21800366,8,0,0,3,0,1.0,0.429,0.25
203584,21800366,15,1,0,3,0,1.0,0.556,0.3329999999999999
201583,21800366,0,0,0,0,0,0.0,0.0,0.0
203090,21800366,6,0,0,1,2,0.0,1.0,0.0
202329,21800366,8,1,0,6,0,0.5,0.6,0.5
203994,21800366,9,2,1,14,1,0.25,0.3329999999999999,0.0
203552,21800366,3,1,1,1,0,0.0,0.1669999999999999,0.3329999999999999
203081,21800366,25,8,1,5,1,0.857,0.5710000000000001,0.6
1627774,21800366,24,0,0,7,2,0.3329999999999999,0.769,0.6
202323,21800366,8,3,0,4,1,1.0,0.375,0.0
1628380,21800366,10,1,1,5,1,1.0,0.667,0.0
203917,21800366,9,3,0,2,1,0.75,0.429,0.0
203086,21800366,3,3,0,6,1,0.0,0.25,0.5
1629018,21800366,0,0,0,1,0,0.0,0.0,0.0
1627735,21800366,3,2,2,3,0,1.0,0.3329999999999999,0.0
1628403,21800366,0,0,0,1,0,0.0,0.0,0.0
203516,21800367,2,1,1,5,0,0.0,0.25,0.0
200782,21800367,0,0,0,5,0,0.0,0.0,0.0
203991,21800367,12,0,2,10,1,1.0,0.357,0.0
201935,21800367,15,2,0,6,0,1.0,0.313,0.25
101108,21800367,12,5,0,1,0,0.667,0.455,0.0
201569,21800367,8,0,1,1,1,1.0,0.375,0.25
1627863,21800367,7,1,1,3,1,0.75,0.5,0.0
101123,21800367,8,0,0,5,1,0.0,0.375,0.286
2403,21800367,11,2,0,4,0,1.0,0.5710000000000001,0.0
1629109,21800367,3,0,0,3,0,0.0,0.1669999999999999,0.1669999999999999
203487,21800367,13,2,0,0,1,1.0,0.625,0.667
1627737,21800367,0,0,0,0,0,0.0,0.0,0.0
204060,21800367,18,3,0,6,2,1.0,0.667,0.667
203109,21800367,12,0,1,5,2,1.0,0.3,0.2
203497,21800367,2,1,0,1,0,0.0,1.0,0.0
1628378,21800367,6,2,0,1,2,0.0,0.3329999999999999,0.0
201937,21800367,13,6,0,3,1,1.0,0.385,0.25
202324,21800367,24,0,1,10,1,1.0,0.769,0.0
1626220,21800367,7,5,0,5,3,0.0,0.429,0.25
2594,21800367,0,1,1,3,0,0.0,0.0,0.0
203957,21800367,15,5,0,2,2,0.5,0.6,0.0
202327,21800367,9,1,1,7,1,0.5,0.8,0.0
200757,21800367,5,1,0,1,1,0.0,0.5,0.5
203526,21800367,5,1,0,1,1,0.5,0.5,0.0
1628960,21800367,2,0,0,2,0,1.0,0.0,0.0
202699,21800360,7,1,0,12,1,1.0,0.154,0.25
201568,21800360,17,2,0,5,1,0.5,0.3329999999999999,0.429
101162,21800360,2,0,3,3,0,0.0,0.3329999999999999,0.0
202340,21800360,5,1,0,5,1,0.0,0.25,0.3329999999999999
1628983,21800360,12,4,1,4,3,0.75,0.444,1.0
101150,21800360,12,7,0,0,0,1.0,0.25,0.3329999999999999
1626149,21800360,8,0,0,3,1,0.0,0.5,0.0
203118,21800360,0,0,0,6,0,0.0,0.0,0.0
201976,21800360,4,0,0,1,1,0.5,0.5,0.5
1627820,21800360,0,0,0,0,0,0.0,0.0,0.0
1626246,21800360,19,1,0,8,1,0.917,0.8,0.0
1628462,21800360,0,0,0,0,0,0.0,0.0,0.0
1628414,21800360,0,0,0,0,0,0.0,0.0,0.0
203937,21800360,7,6,1,7,1,0.5,0.6,0.0
1628991,21800360,13,0,1,6,1,1.0,0.5,0.25
201188,21800360,4,4,1,8,0,0.667,0.077,0.0
202066,21800360,4,1,0,1,2,0.5,0.2,0.3329999999999999
201144,21800360,22,4,2,7,2,0.5,0.563,0.5
203210,21800360,19,1,0,11,2,0.833,0.583,0.0
202714,21800360,7,1,0,1,0,0.0,0.375,0.3329999999999999
202705,21800360,9,1,1,1,0,0.5,0.429,0.667
201956,21800360,7,0,0,4,1,0.3329999999999999,0.75,0.0
201149,21800360,4,0,0,3,0,0.0,0.4,0.0
1628397,21800360,0,0,0,0,0,0.0,0.0,0.0
1627782,21800360,0,0,0,0,0,0.0,0.0,0.0
1629139,21800360,0,0,0,0,0,0.0,0.0,0.0
200752,21800364,31,2,0,7,2,1.0,0.5710000000000001,0.4
201967,21800364,2,1,0,8,2,0.0,0.5,0.0
200746,21800364,21,1,1,9,1,1.0,0.5,0.0
201942,21800364,32,3,0,7,2,1.0,0.444,0.0
1627854,21800364,2,0,0,3,0,0.0,0.143,0.0
1627751,21800364,6,0,0,8,0,0.0,0.75,0.0
201988,21800364,6,4,1,1,0,0.0,0.25,0.286
202722,21800364,9,1,0,1,1,0.0,0.6,0.6
201158,21800364,2,1,0,1,0,0.0,0.3329999999999999,0.0
1628401,21800364,2,5,0,4,0,0.0,0.2,0.0
1629002,21800364,0,0,0,0,0,0.0,0.0,0.0
202347,21800364,0,0,0,0,0,0.0,0.0,0.0
2544,21800364,42,6,0,5,2,0.6920000000000001,0.625,0.429
1628398,21800364,22,5,0,9,0,0.7140000000000001,0.368,0.3329999999999999
201580,21800364,8,0,1,4,0,0.0,1.0,0.0
1627742,21800364,5,0,1,0,0,0.3329999999999999,1.0,0.0
1628366,21800364,14,9,0,4,2,0.5,0.417,0.5
2199,21800364,2,1,0,9,1,1.0,0.0,0.0
1628404,21800364,6,0,0,1,0,0.0,0.4,0.4
203484,21800364,12,0,0,7,1,1.0,0.429,0.4
202362,21800364,4,0,1,1,0,0.0,0.4,0.0
201563,21800364,2,0,0,1,0,0.0,0.3329999999999999,0.0
1629004,21800364,4,0,0,1,0,0.5,0.143,0.2
1629021,21800364,0,0,0,0,0,0.0,0.0,0.0
1627826,21800364,0,0,0,0,0,0.0,0.0,0.0
203084,21800363,16,1,0,2,1,0.75,0.385,0.3329999999999999
1629029,21800363,8,6,0,4,0,0.75,0.25,0.25
201599,21800363,2,0,0,8,0,0.0,0.5,0.0
1627827,21800363,12,3,0,5,0,0.0,0.5,0.5
202083,21800363,15,3,0,2,2,0.6,0.556,0.3329999999999999
2734,21800363,2,0,0,1,0,0.0,0.25,0.0
200826,21800363,14,4,0,2,2,0.0,0.6,0.5
1628467,21800363,5,1,1,5,0,0.0,0.1669999999999999,0.125
203939,21800363,12,0,2,10,0,0.8,0.5710000000000001,0.0
1628973,21800363,11,7,0,2,2,0.0,0.556,0.3329999999999999
1629151,21800363,9,1,1,4,0,1.0,0.429,0.4
203524,21800363,3,2,0,0,0,0.0,0.25,0.25
203076,21800363,27,9,5,4,2,0.833,0.5,1.0
203944,21800363,27,1,0,18,0,0.429,0.688,0.667
201950,21800363,17,8,1,1,4,0.8,0.545,0.3329999999999999
204025,21800363,8,7,0,6,1,0.5,0.6,0.3329999999999999
202734,21800363,17,6,0,4,0,0.0,0.4379999999999999,0.75
1627767,21800363,10,1,0,10,3,0.0,0.833,0.0
203121,21800363,12,2,0,1,1,0.0,0.667,0.667
1626150,21800363,0,0,0,0,0,0.0,0.0,0.0
202325,21800363,3,0,0,1,0,0.0,0.5,1.0
1626143,21800363,2,0,0,0,0,0.0,0.5,0.0
203546,21800363,6,0,0,1,1,0.0,0.667,0.667
202703,21800363,0,0,0,0,0,0.0,0.0,0.0
201587,21800362,18,8,0,7,1,1.0,0.412,0.5
203077,21800362,9,0,0,5,1,0.0,0.4,0.5
203469,21800362,9,3,0,6,2,0.0,0.5,0.3329999999999999
203087,21800362,18,2,0,11,1,0.8,0.3329999999999999,0.4
202689,21800362,15,5,0,2,1,0.667,0.375,0.2
1626163,21800362,10,2,0,1,0,0.0,0.5710000000000001,0.5
1628970,21800362,10,1,0,2,0,0.0,0.444,0.4
2225,21800362,0,5,0,2,0,0.0,0.0,0.0
202687,21800362,1,0,0,1,0,0.5,0.0,0.0
1628370,21800362,10,0,1,1,1,1.0,0.5,0.0
1626195,21800362,4,0,0,2,0,0.0,1.0,0.0
1628407,21800362,0,0,0,0,0,0.0,0.0,0.0
1628984,21800362,0,1,0,0,0,0.0,0.0,0.0
203496,21800362,17,1,1,6,2,1.0,0.667,0.3329999999999999
201959,21800362,11,1,1,10,0,0.5,0.8,0.667
1626157,21800362,35,3,6,12,2,0.7140000000000001,0.65,0.8
203952,21800362,26,5,1,6,0,0.3329999999999999,0.579,0.6
201952,21800362,3,18,2,2,1,1.0,0.1669999999999999,0.0
201565,21800362,16,3,0,1,0,0.0,0.5329999999999999,0.0
203476,21800362,5,0,0,5,0,1.0,0.5,0.0
203967,21800362,8,1,0,7,0,0.0,0.375,0.667
1626145,21800362,0,1,0,0,1,0.0,0.0,0.0
1629006,21800362,0,0,0,0,0,0.0,0.0,0.0
201229,21800362,0,0,0,1,0,0.0,0.0,0.0
203263,21800362,0,1,0,0,0,0.0,0.0,0.0
2736,21800362,0,0,0,0,0,0.0,0.0,0.0
203922,21800361,2,0,0,1,1,0.0,0.5,0.0
201933,21800361,31,4,1,7,0,0.833,0.5,0.364
203083,21800361,10,1,0,8,1,0.5,0.4,0.0
204038,21800361,5,1,0,2,0,0.0,0.4,0.25
202704,21800361,15,5,0,7,1,0.667,0.4,0.2
1626169,21800361,7,0,0,9,2,0.0,0.188,0.125
202397,21800361,0,0,0,1,0,0.0,0.0,0.0
1628379,21800361,2,0,0,0,1,0.0,0.1669999999999999,0.0
1628971,21800361,3,3,0,5,0,0.0,0.5,0.5
2585,21800361,8,1,0,5,0,0.667,0.667,0.0
101181,21800361,0,2,0,1,0,0.0,0.0,0.0
1629017,21800361,3,2,0,3,0,0.0,0.3329999999999999,0.3329999999999999
202720,21800361,6,0,0,2,0,0.0,0.75,0.0
203503,21800361,11,1,0,7,2,1.0,0.4,0.0
203507,21800361,15,5,1,7,1,0.75,0.5,0.0
201572,21800361,6,1,3,8,1,0.0,0.4,0.4
1627763,21800361,14,2,0,6,1,1.0,0.5,0.5
202339,21800361,27,4,0,3,3,1.0,0.588,0.3329999999999999
1627748,21800361,11,1,0,2,0,0.5,0.375,0.3329999999999999
1628425,21800361,11,0,0,3,1,0.0,0.667,0.75
1626192,21800361,0,3,0,2,1,0.0,0.0,0.0
203521,21800361,2,6,0,1,0,1.0,0.0,0.0
1628978,21800361,3,1,0,2,2,0.0,0.2,0.25
1626174,21800361,6,0,0,4,0,1.0,0.667,0.0
1628537,21800361,2,1,0,1,0,0.0,0.3329999999999999,0.0
1628391,21800361,7,0,0,0,1,0.5,0.667,0.667
2738,21800355,4,0,0,1,1,0.0,0.4,0.0
201142,21800355,25,9,2,10,1,0.75,0.563,0.5710000000000001
1626172,21800355,8,3,1,6,0,0.0,0.667,0.0
202691,21800355,16,2,1,4,0,0.8,0.3329999999999999,0.3329999999999999
201939,21800355,42,7,0,9,1,0.917,0.55,0.643
1628395,21800355,2,2,1,1,0,0.0,0.5,0.0
201973,21800355,11,5,0,4,0,1.0,1.0,1.0
2733,21800355,6,1,0,2,2,0.0,0.75,0.0
1626188,21800355,10,0,0,4,1,0.0,0.5710000000000001,0.5
1629094,21800355,0,0,0,0,0,0.0,0.0,0.0
1628035,21800355,5,0,0,5,0,1.0,0.5,0.0
1628980,21800355,0,0,0,0,0,0.0,0.0,0.0
1626224,21800355,16,1,0,3,2,0.5,0.5,0.5
203918,21800355,15,1,0,0,1,1.0,0.375,0.222
202684,21800355,14,3,0,19,0,0.3329999999999999,0.75,0.0
1629012,21800355,21,3,0,2,0,0.8,0.5,1.0
201588,21800355,0,3,0,2,1,0.0,0.0,0.0
203903,21800355,17,3,0,1,1,1.0,0.412,0.286
202692,21800355,9,1,0,2,1,0.8,0.2,0.2
1626204,21800355,11,2,1,8,1,1.0,1.0,0.0
1628417,21800355,0,0,0,1,0,0.0,0.0,0.0
101112,21800355,0,0,1,2,0,0.0,0.0,0.0
